transaction_id,customer_id,amount,currency,timestamp,rejection_reason
txn_0304095,cust_04096,1746.15,INR,2026-09-12T22:24:45,
txn_0304096,cust_04097,1746.32,USD,2026-09-12T22:24:48,
txn_0304097,cust_04098,1746.49,EUR,2026-09-12T22:24:51,
txn_0304098,cust_04099,1746.66,INR,2026-09-12T22:24:54,
txn_0304099,cust_04100,1746.83,USD,2026-09-12T22:24:57,
txn_0304100,cust_04101,1747.0,EUR,2026-09-12T22:25:00,
txn_0304101,cust_04102,1747.17,INR,2026-09-12T22:25:03,
txn_0304102,cust_04103,1747.34,USD,2026-09-12T22:25:06,
txn_0304103,cust_04104,1747.51,EUR,2026-09-12T22:25:09,
txn_0304104,cust_04105,1747.68,INR,2026-09-12T22:25:12,
txn_0304105,cust_04106,1747.85,USD,2026-09-12T22:25:15,
txn_0304106,cust_04107,1748.02,EUR,2026-09-12T22:25:18,
txn_0304107,cust_04108,1748.19,INR,2026-09-12T22:25:21,
txn_0304108,cust_04109,1748.36,USD,2026-09-12T22:25:24,
txn_0304109,cust_04110,1748.53,EUR,2026-09-12T22:25:27,
txn_0304110,cust_04111,1748.7,INR,2026-09-12T22:25:30,
txn_0304111,cust_04112,1748.87,USD,2026-09-12T22:25:33,
txn_0304112,cust_04113,1749.04,EUR,2026-09-12T22:25:36,
txn_0304113,cust_04114,1749.21,INR,2026-09-12T22:25:39,
txn_0304114,cust_04115,1749.38,USD,2026-09-12T22:25:42,
txn_0304115,cust_04116,1749.55,EUR,2026-09-12T22:25:45,
txn_0304116,cust_04117,1749.72,INR,2026-09-12T22:25:48,
txn_0304117,cust_04118,1749.89,USD,2026-09-12T22:25:51,
txn_0304118,cust_04119,1750.06,EUR,2026-09-12T22:25:54,
txn_0304119,cust_04120,1750.23,INR,2026-09-12T22:25:57,
txn_0304120,cust_04121,1750.4,USD,2026-09-12T22:26:00,
txn_0304121,cust_04122,1750.57,EUR,2026-09-12T22:26:03,
txn_0304122,cust_04123,1750.74,INR,2026-09-12T22:26:06,
txn_0304123,cust_04124,1750.91,USD,2026-09-12T22:26:09,
txn_0304124,cust_04125,1751.08,EUR,2026-09-12T22:26:12,
txn_0304125,cust_04126,1751.25,INR,2026-09-12T22:26:15,
txn_0304126,cust_04127,1751.42,USD,2026-09-12T22:26:18,
txn_0304127,cust_04128,1751.59,EUR,2026-09-12T22:26:21,
txn_0304128,cust_04129,1751.76,INR,2026-09-12T22:26:24,
txn_0304129,cust_04130,1751.93,USD,2026-09-12T22:26:27,
txn_0304130,cust_04131,1752.1,EUR,2026-09-12T22:26:30,
txn_0304131,cust_04132,1752.27,INR,2026-09-12T22:26:33,
txn_0304132,cust_04133,1752.44,USD,2026-09-12T22:26:36,
txn_0304133,cust_04134,1752.61,EUR,2026-09-12T22:26:39,
txn_0304134,cust_04135,1752.78,INR,2026-09-12T22:26:42,
txn_0304135,cust_04136,1752.95,USD,2026-09-12T22:26:45,
txn_0304136,cust_04137,1753.12,EUR,2026-09-12T22:26:48,
txn_0304137,cust_04138,1753.29,INR,2026-09-12T22:26:51,
txn_0304138,cust_04139,1753.46,USD,2026-09-12T22:26:54,
txn_0304139,cust_04140,1753.63,EUR,2026-09-12T22:26:57,
txn_0304140,cust_04141,1753.8,INR,2026-09-12T22:27:00,
txn_0304141,cust_04142,1753.97,USD,2026-09-12T22:27:03,
txn_0304142,cust_04143,1754.14,EUR,2026-09-12T22:27:06,
txn_0304143,cust_04144,1754.31,INR,2026-09-12T22:27:09,
txn_0304144,cust_04145,1754.48,USD,2026-09-12T22:27:12,
txn_0304145,cust_04146,1754.65,EUR,2026-09-12T22:27:15,
txn_0304146,cust_04147,1754.82,INR,2026-09-12T22:27:18,
txn_0304147,cust_04148,1754.99,USD,2026-09-12T22:27:21,
txn_0304148,cust_04149,1755.16,EUR,2026-09-12T22:27:24,
txn_0304149,cust_04150,1755.33,INR,2026-09-12T22:27:27,
txn_0304150,cust_04151,1755.5,USD,2026-09-12T22:27:30,
txn_0304151,cust_04152,1755.67,EUR,2026-09-12T22:27:33,
txn_0304152,cust_04153,1755.84,INR,2026-09-12T22:27:36,
txn_0304153,cust_04154,1756.01,USD,2026-09-12T22:27:39,
txn_0304154,cust_04155,1756.18,EUR,2026-09-12T22:27:42,
txn_0304155,cust_04156,1756.35,INR,2026-09-12T22:27:45,
txn_0304156,cust_04157,1756.52,USD,2026-09-12T22:27:48,
txn_0304157,cust_04158,1756.69,EUR,2026-09-12T22:27:51,
txn_0304158,cust_04159,1756.86,INR,2026-09-12T22:27:54,
txn_0304159,cust_04160,1757.03,USD,2026-09-12T22:27:57,
txn_0304160,cust_04161,1757.2,EUR,2026-09-12T22:28:00,
txn_0304161,cust_04162,1757.37,INR,2026-09-12T22:28:03,
txn_0304162,cust_04163,1757.54,USD,2026-09-12T22:28:06,
txn_0304163,cust_04164,1757.71,EUR,2026-09-12T22:28:09,
txn_0304164,cust_04165,1757.88,INR,2026-09-12T22:28:12,
txn_0304165,cust_04166,1758.05,USD,2026-09-12T22:28:15,
txn_0304166,cust_04167,1758.22,EUR,2026-09-12T22:28:18,
txn_0304167,cust_04168,1758.39,INR,2026-09-12T22:28:21,
txn_0304168,cust_04169,1758.56,USD,2026-09-12T22:28:24,
txn_0304169,cust_04170,1758.73,EUR,2026-09-12T22:28:27,
txn_0304170,cust_04171,1758.9,INR,2026-09-12T22:28:30,
txn_0304171,cust_04172,1759.07,USD,2026-09-12T22:28:33,
txn_0304172,cust_04173,1759.24,EUR,2026-09-12T22:28:36,
txn_0304173,cust_04174,1759.41,INR,2026-09-12T22:28:39,
txn_0304174,cust_04175,1759.58,USD,2026-09-12T22:28:42,
txn_0304175,cust_04176,1759.75,EUR,2026-09-12T22:28:45,
txn_0304176,cust_04177,1759.92,INR,2026-09-12T22:28:48,
txn_0304177,cust_04178,1760.09,USD,2026-09-12T22:28:51,
txn_0304178,cust_04179,1760.26,EUR,2026-09-12T22:28:54,
txn_0304179,cust_04180,1760.43,INR,2026-09-12T22:28:57,
txn_0304180,cust_04181,1760.6,USD,2026-09-12T22:29:00,
txn_0304181,cust_04182,1760.77,EUR,2026-09-12T22:29:03,
txn_0304182,cust_04183,1760.94,INR,2026-09-12T22:29:06,
txn_0304183,cust_04184,1761.11,USD,2026-09-12T22:29:09,
txn_0304184,cust_04185,1761.28,EUR,2026-09-12T22:29:12,
txn_0304185,cust_04186,1761.45,INR,2026-09-12T22:29:15,
txn_0304186,cust_04187,1761.62,USD,2026-09-12T22:29:18,
txn_0304187,cust_04188,1761.79,EUR,2026-09-12T22:29:21,
txn_0304188,cust_04189,1761.96,INR,2026-09-12T22:29:24,
txn_0304189,cust_04190,1762.13,USD,2026-09-12T22:29:27,
txn_0304190,cust_04191,1762.3,EUR,2026-09-12T22:29:30,
txn_0304191,cust_04192,1762.47,INR,2026-09-12T22:29:33,
txn_0304192,cust_04193,1762.64,USD,2026-09-12T22:29:36,
txn_0304193,cust_04194,1762.81,EUR,2026-09-12T22:29:39,
txn_0304194,cust_04195,1762.98,INR,2026-09-12T22:29:42,
txn_0304195,cust_04196,1763.15,USD,2026-09-12T22:29:45,
txn_0304196,cust_04197,1763.32,EUR,2026-09-12T22:29:48,
txn_0304197,cust_04198,1763.49,INR,2026-09-12T22:29:51,
txn_0304198,cust_04199,1763.66,USD,2026-09-12T22:29:54,
txn_0304199,cust_04200,1763.83,EUR,2026-09-12T22:29:57,
txn_0304200,cust_04201,1764.0,INR,2026-09-12T22:30:00,
txn_0304201,cust_04202,1764.17,USD,2026-09-12T22:30:03,
txn_0304202,cust_04203,1764.34,EUR,2026-09-12T22:30:06,
txn_0304203,cust_04204,1764.51,INR,2026-09-12T22:30:09,
txn_0304204,cust_04205,1764.68,USD,2026-09-12T22:30:12,
txn_0304205,cust_04206,1764.85,EUR,2026-09-12T22:30:15,
txn_0304206,cust_04207,1765.02,INR,2026-09-12T22:30:18,
txn_0304207,cust_04208,1765.19,USD,2026-09-12T22:30:21,
txn_0304208,cust_04209,1765.36,EUR,2026-09-12T22:30:24,
txn_0304209,cust_04210,1765.53,INR,2026-09-12T22:30:27,
txn_0304210,cust_04211,1765.7,USD,2026-09-12T22:30:30,
txn_0304211,cust_04212,1765.87,EUR,2026-09-12T22:30:33,
txn_0304212,cust_04213,1766.04,INR,2026-09-12T22:30:36,
txn_0304213,cust_04214,1766.21,USD,2026-09-12T22:30:39,
txn_0304214,cust_04215,1766.38,EUR,2026-09-12T22:30:42,
txn_0304215,cust_04216,1766.55,INR,2026-09-12T22:30:45,
txn_0304216,cust_04217,1766.72,USD,2026-09-12T22:30:48,
txn_0304217,cust_04218,1766.89,EUR,2026-09-12T22:30:51,
txn_0304218,cust_04219,1767.06,INR,2026-09-12T22:30:54,
txn_0304219,cust_04220,1767.23,USD,2026-09-12T22:30:57,
txn_0304220,cust_04221,1767.4,EUR,2026-09-12T22:31:00,
txn_0304221,cust_04222,1767.57,INR,2026-09-12T22:31:03,
txn_0304222,cust_04223,1767.74,USD,2026-09-12T22:31:06,
txn_0304223,cust_04224,1767.91,EUR,2026-09-12T22:31:09,
txn_0304224,cust_04225,1768.08,INR,2026-09-12T22:31:12,
txn_0304225,cust_04226,1768.25,USD,2026-09-12T22:31:15,
txn_0304226,cust_04227,1768.42,EUR,2026-09-12T22:31:18,
txn_0304227,cust_04228,1768.59,INR,2026-09-12T22:31:21,
txn_0304228,cust_04229,1768.76,USD,2026-09-12T22:31:24,
txn_0304229,cust_04230,1768.93,EUR,2026-09-12T22:31:27,
txn_0304230,cust_04231,1769.1,INR,2026-09-12T22:31:30,
txn_0304231,cust_04232,1769.27,USD,2026-09-12T22:31:33,
txn_0304232,cust_04233,1769.44,EUR,2026-09-12T22:31:36,
txn_0304233,cust_04234,1769.61,INR,2026-09-12T22:31:39,
txn_0304234,cust_04235,1769.78,USD,2026-09-12T22:31:42,
txn_0304235,cust_04236,1769.95,EUR,2026-09-12T22:31:45,
txn_0304236,cust_04237,1770.12,INR,2026-09-12T22:31:48,
txn_0304237,cust_04238,1770.29,USD,2026-09-12T22:31:51,
txn_0304238,cust_04239,1770.46,EUR,2026-09-12T22:31:54,
txn_0304239,cust_04240,1770.63,INR,2026-09-12T22:31:57,
txn_0304240,cust_04241,1770.8,USD,2026-09-12T22:32:00,
txn_0304241,cust_04242,1770.97,EUR,2026-09-12T22:32:03,
txn_0304242,cust_04243,1771.14,INR,2026-09-12T22:32:06,
txn_0304243,cust_04244,1771.31,USD,2026-09-12T22:32:09,
txn_0304244,cust_04245,1771.48,EUR,2026-09-12T22:32:12,
txn_0304245,cust_04246,1771.65,INR,2026-09-12T22:32:15,
txn_0304246,cust_04247,1771.82,USD,2026-09-12T22:32:18,
txn_0304247,cust_04248,1771.99,EUR,2026-09-12T22:32:21,
txn_0304248,cust_04249,1772.16,INR,2026-09-12T22:32:24,
txn_0304249,cust_04250,1772.33,USD,2026-09-12T22:32:27,
txn_0304250,cust_04251,1772.5,EUR,2026-09-12T22:32:30,
txn_0304251,cust_04252,1772.67,INR,2026-09-12T22:32:33,
txn_0304252,cust_04253,1772.84,USD,2026-09-12T22:32:36,
txn_0304253,cust_04254,1773.01,EUR,2026-09-12T22:32:39,
txn_0304254,cust_04255,1773.18,INR,2026-09-12T22:32:42,
txn_0304255,cust_04256,1773.35,USD,2026-09-12T22:32:45,
txn_0304256,cust_04257,1773.52,EUR,2026-09-12T22:32:48,
txn_0304257,cust_04258,1773.69,INR,2026-09-12T22:32:51,
txn_0304258,cust_04259,1773.86,USD,2026-09-12T22:32:54,
txn_0304259,cust_04260,1774.03,EUR,2026-09-12T22:32:57,
txn_0304260,cust_04261,1774.2,INR,2026-09-12T22:33:00,
txn_0304261,cust_04262,1774.37,USD,2026-09-12T22:33:03,
txn_0304262,cust_04263,1774.54,EUR,2026-09-12T22:33:06,
txn_0304263,cust_04264,1774.71,INR,2026-09-12T22:33:09,
txn_0304264,cust_04265,1774.88,USD,2026-09-12T22:33:12,
txn_0304265,cust_04266,1775.05,EUR,2026-09-12T22:33:15,
txn_0304266,cust_04267,1775.22,INR,2026-09-12T22:33:18,
txn_0304267,cust_04268,1775.39,USD,2026-09-12T22:33:21,
txn_0304268,cust_04269,1775.56,EUR,2026-09-12T22:33:24,
txn_0304269,cust_04270,1775.73,INR,2026-09-12T22:33:27,
txn_0304270,cust_04271,1775.9,USD,2026-09-12T22:33:30,
txn_0304271,cust_04272,1776.07,EUR,2026-09-12T22:33:33,
txn_0304272,cust_04273,1776.24,INR,2026-09-12T22:33:36,
txn_0304273,cust_04274,1776.41,USD,2026-09-12T22:33:39,
txn_0304274,cust_04275,1776.58,EUR,2026-09-12T22:33:42,
txn_0304275,cust_04276,1776.75,INR,2026-09-12T22:33:45,
txn_0304276,cust_04277,1776.92,USD,2026-09-12T22:33:48,
txn_0304277,cust_04278,1777.09,EUR,2026-09-12T22:33:51,
txn_0304278,cust_04279,1777.26,INR,2026-09-12T22:33:54,
txn_0304279,cust_04280,1777.43,USD,2026-09-12T22:33:57,
txn_0304280,cust_04281,1777.6,EUR,2026-09-12T22:34:00,
txn_0304281,cust_04282,1777.77,INR,2026-09-12T22:34:03,
txn_0304282,cust_04283,1777.94,USD,2026-09-12T22:34:06,
txn_0304283,cust_04284,1778.11,EUR,2026-09-12T22:34:09,
txn_0304284,cust_04285,1778.28,INR,2026-09-12T22:34:12,
txn_0304285,cust_04286,1778.45,USD,2026-09-12T22:34:15,
txn_0304286,cust_04287,1778.62,EUR,2026-09-12T22:34:18,
txn_0304287,cust_04288,1778.79,INR,2026-09-12T22:34:21,
txn_0304288,cust_04289,1778.96,USD,2026-09-12T22:34:24,
txn_0304289,cust_04290,1779.13,EUR,2026-09-12T22:34:27,
txn_0304290,cust_04291,1779.3,INR,2026-09-12T22:34:30,
txn_0304291,cust_04292,1779.47,USD,2026-09-12T22:34:33,
txn_0304292,cust_04293,1779.64,EUR,2026-09-12T22:34:36,
txn_0304293,cust_04294,1779.81,INR,2026-09-12T22:34:39,
txn_0304294,cust_04295,1779.98,USD,2026-09-12T22:34:42,
txn_0304295,cust_04296,1780.15,EUR,2026-09-12T22:34:45,
txn_0304296,cust_04297,1780.32,INR,2026-09-12T22:34:48,
txn_0304297,cust_04298,1780.49,USD,2026-09-12T22:34:51,
txn_0304298,cust_04299,1780.66,EUR,2026-09-12T22:34:54,
txn_0304299,cust_04300,1780.83,INR,2026-09-12T22:34:57,
txn_0304300,cust_04301,1781.0,USD,2026-09-12T22:35:00,
txn_0304301,cust_04302,1781.17,EUR,2026-09-12T22:35:03,
txn_0304302,cust_04303,1781.34,INR,2026-09-12T22:35:06,
txn_0304303,cust_04304,1781.51,USD,2026-09-12T22:35:09,
txn_0304304,cust_04305,1781.68,EUR,2026-09-12T22:35:12,
txn_0304305,cust_04306,1781.85,INR,2026-09-12T22:35:15,
txn_0304306,cust_04307,1782.02,USD,2026-09-12T22:35:18,
txn_0304307,cust_04308,1782.19,EUR,2026-09-12T22:35:21,
txn_0304308,cust_04309,1782.36,INR,2026-09-12T22:35:24,
txn_0304309,cust_04310,1782.53,USD,2026-09-12T22:35:27,
txn_0304310,cust_04311,1782.7,EUR,2026-09-12T22:35:30,
txn_0304311,cust_04312,1782.87,INR,2026-09-12T22:35:33,
txn_0304312,cust_04313,1783.04,USD,2026-09-12T22:35:36,
txn_0304313,cust_04314,1783.21,EUR,2026-09-12T22:35:39,
txn_0304314,cust_04315,1783.38,INR,2026-09-12T22:35:42,
txn_0304315,cust_04316,1783.55,USD,2026-09-12T22:35:45,
txn_0304316,cust_04317,1783.72,EUR,2026-09-12T22:35:48,
txn_0304317,cust_04318,1783.89,INR,2026-09-12T22:35:51,
txn_0304318,cust_04319,1784.06,USD,2026-09-12T22:35:54,
txn_0304319,cust_04320,1784.23,EUR,2026-09-12T22:35:57,
txn_0304320,cust_04321,1784.4,INR,2026-09-12T22:36:00,
txn_0304321,cust_04322,1784.57,USD,2026-09-12T22:36:03,
txn_0304322,cust_04323,1784.74,EUR,2026-09-12T22:36:06,
txn_0304323,cust_04324,1784.91,INR,2026-09-12T22:36:09,
txn_0304324,cust_04325,1785.08,USD,2026-09-12T22:36:12,
txn_0304325,cust_04326,1785.25,EUR,2026-09-12T22:36:15,
txn_0304326,cust_04327,1785.42,INR,2026-09-12T22:36:18,
txn_0304327,cust_04328,1785.59,USD,2026-09-12T22:36:21,
txn_0304328,cust_04329,1785.76,EUR,2026-09-12T22:36:24,
txn_0304329,cust_04330,1785.93,INR,2026-09-12T22:36:27,
txn_0304330,cust_04331,1786.1,USD,2026-09-12T22:36:30,
txn_0304331,cust_04332,1786.27,EUR,2026-09-12T22:36:33,
txn_0304332,cust_04333,1786.44,INR,2026-09-12T22:36:36,
txn_0304333,cust_04334,1786.61,USD,2026-09-12T22:36:39,
txn_0304334,cust_04335,1786.78,EUR,2026-09-12T22:36:42,
txn_0304335,cust_04336,1786.95,INR,2026-09-12T22:36:45,
txn_0304336,cust_04337,1787.12,USD,2026-09-12T22:36:48,
txn_0304337,cust_04338,1787.29,EUR,2026-09-12T22:36:51,
txn_0304338,cust_04339,1787.46,INR,2026-09-12T22:36:54,
txn_0304339,cust_04340,1787.63,USD,2026-09-12T22:36:57,
txn_0304340,cust_04341,1787.8,EUR,2026-09-12T22:37:00,
txn_0304341,cust_04342,1787.97,INR,2026-09-12T22:37:03,
txn_0304342,cust_04343,1788.14,USD,2026-09-12T22:37:06,
txn_0304343,cust_04344,1788.31,EUR,2026-09-12T22:37:09,
txn_0304344,cust_04345,1788.48,INR,2026-09-12T22:37:12,
txn_0304345,cust_04346,1788.65,USD,2026-09-12T22:37:15,
txn_0304346,cust_04347,1788.82,EUR,2026-09-12T22:37:18,
txn_0304347,cust_04348,1788.99,INR,2026-09-12T22:37:21,
txn_0304348,cust_04349,1789.16,USD,2026-09-12T22:37:24,
txn_0304349,cust_04350,1789.33,EUR,2026-09-12T22:37:27,
txn_0304350,cust_04351,1789.5,INR,2026-09-12T22:37:30,
txn_0304351,cust_04352,1789.67,USD,2026-09-12T22:37:33,
txn_0304352,cust_04353,1789.84,EUR,2026-09-12T22:37:36,
txn_0304353,cust_04354,1790.01,INR,2026-09-12T22:37:39,
txn_0304354,cust_04355,1790.18,USD,2026-09-12T22:37:42,
txn_0304355,cust_04356,1790.35,EUR,2026-09-12T22:37:45,
txn_0304356,cust_04357,1790.52,INR,2026-09-12T22:37:48,
txn_0304357,cust_04358,1790.69,USD,2026-09-12T22:37:51,
txn_0304358,cust_04359,1790.86,EUR,2026-09-12T22:37:54,
txn_0304359,cust_04360,1791.03,INR,2026-09-12T22:37:57,
txn_0304360,cust_04361,1791.2,USD,2026-09-12T22:38:00,
txn_0304361,cust_04362,1791.37,EUR,2026-09-12T22:38:03,
txn_0304362,cust_04363,1791.54,INR,2026-09-12T22:38:06,
txn_0304363,cust_04364,1791.71,USD,2026-09-12T22:38:09,
txn_0304364,cust_04365,1791.88,EUR,2026-09-12T22:38:12,
txn_0304365,cust_04366,1792.05,INR,2026-09-12T22:38:15,
txn_0304366,cust_04367,1792.22,USD,2026-09-12T22:38:18,
txn_0304367,cust_04368,1792.39,EUR,2026-09-12T22:38:21,
txn_0304368,cust_04369,1792.56,INR,2026-09-12T22:38:24,
txn_0304369,cust_04370,1792.73,USD,2026-09-12T22:38:27,
txn_0304370,cust_04371,1792.9,EUR,2026-09-12T22:38:30,
txn_0304371,cust_04372,1793.07,INR,2026-09-12T22:38:33,
txn_0304372,cust_04373,1793.24,USD,2026-09-12T22:38:36,
txn_0304373,cust_04374,1793.41,EUR,2026-09-12T22:38:39,
txn_0304374,cust_04375,1793.58,INR,2026-09-12T22:38:42,
txn_0304375,cust_04376,1793.75,USD,2026-09-12T22:38:45,
txn_0304376,cust_04377,1793.92,EUR,2026-09-12T22:38:48,
txn_0304377,cust_04378,1794.09,INR,2026-09-12T22:38:51,
txn_0304378,cust_04379,1794.26,USD,2026-09-12T22:38:54,
txn_0304379,cust_04380,1794.43,EUR,2026-09-12T22:38:57,
txn_0304380,cust_04381,1794.6,INR,2026-09-12T22:39:00,
txn_0304381,cust_04382,1794.77,USD,2026-09-12T22:39:03,
txn_0304382,cust_04383,1794.94,EUR,2026-09-12T22:39:06,
txn_0304383,cust_04384,1795.11,INR,2026-09-12T22:39:09,
txn_0304384,cust_04385,1795.28,USD,2026-09-12T22:39:12,
txn_0304385,cust_04386,1795.45,EUR,2026-09-12T22:39:15,
txn_0304386,cust_04387,1795.62,INR,2026-09-12T22:39:18,
txn_0304387,cust_04388,1795.79,USD,2026-09-12T22:39:21,
txn_0304388,cust_04389,1795.96,EUR,2026-09-12T22:39:24,
txn_0304389,cust_04390,1796.13,INR,2026-09-12T22:39:27,
txn_0304390,cust_04391,1796.3,USD,2026-09-12T22:39:30,
txn_0304391,cust_04392,1796.47,EUR,2026-09-12T22:39:33,
txn_0304392,cust_04393,1796.64,INR,2026-09-12T22:39:36,
txn_0304393,cust_04394,1796.81,USD,2026-09-12T22:39:39,
txn_0304394,cust_04395,1796.98,EUR,2026-09-12T22:39:42,
txn_0304395,cust_04396,1797.15,INR,2026-09-12T22:39:45,
txn_0304396,cust_04397,1797.32,USD,2026-09-12T22:39:48,
txn_0304397,cust_04398,1797.49,EUR,2026-09-12T22:39:51,
txn_0304398,cust_04399,1797.66,INR,2026-09-12T22:39:54,
txn_0304399,cust_04400,1797.83,USD,2026-09-12T22:39:57,
txn_0304400,cust_04401,1798.0,EUR,2026-09-12T22:40:00,
txn_0304401,cust_04402,1798.17,INR,2026-09-12T22:40:03,
txn_0304402,cust_04403,1798.34,USD,2026-09-12T22:40:06,
txn_0304403,cust_04404,1798.51,EUR,2026-09-12T22:40:09,
txn_0304404,cust_04405,1798.68,INR,2026-09-12T22:40:12,
txn_0304405,cust_04406,1798.85,USD,2026-09-12T22:40:15,
txn_0304406,cust_04407,1799.02,EUR,2026-09-12T22:40:18,
txn_0304407,cust_04408,1799.19,INR,2026-09-12T22:40:21,
txn_0304408,cust_04409,1799.36,USD,2026-09-12T22:40:24,
txn_0304409,cust_04410,1799.53,EUR,2026-09-12T22:40:27,
txn_0304410,cust_04411,1799.7,INR,2026-09-12T22:40:30,
txn_0304411,cust_04412,1799.87,USD,2026-09-12T22:40:33,
txn_0304412,cust_04413,1800.04,EUR,2026-09-12T22:40:36,
txn_0304413,cust_04414,1800.21,INR,2026-09-12T22:40:39,
txn_0304414,cust_04415,1800.38,USD,2026-09-12T22:40:42,
txn_0304415,cust_04416,1800.55,EUR,2026-09-12T22:40:45,
txn_0304416,cust_04417,1800.72,INR,2026-09-12T22:40:48,
txn_0304417,cust_04418,1800.89,USD,2026-09-12T22:40:51,
txn_0304418,cust_04419,1801.06,EUR,2026-09-12T22:40:54,
txn_0304419,cust_04420,1801.23,INR,2026-09-12T22:40:57,
txn_0304420,cust_04421,1801.4,USD,2026-09-12T22:41:00,
txn_0304421,cust_04422,1801.57,EUR,2026-09-12T22:41:03,
txn_0304422,cust_04423,1801.74,INR,2026-09-12T22:41:06,
txn_0304423,cust_04424,1801.91,USD,2026-09-12T22:41:09,
txn_0304424,cust_04425,1802.08,EUR,2026-09-12T22:41:12,
txn_0304425,cust_04426,1802.25,INR,2026-09-12T22:41:15,
txn_0304426,cust_04427,1802.42,USD,2026-09-12T22:41:18,
txn_0304427,cust_04428,1802.59,EUR,2026-09-12T22:41:21,
txn_0304428,cust_04429,1802.76,INR,2026-09-12T22:41:24,
txn_0304429,cust_04430,1802.93,USD,2026-09-12T22:41:27,
txn_0304430,cust_04431,1803.1,EUR,2026-09-12T22:41:30,
txn_0304431,cust_04432,1803.27,INR,2026-09-12T22:41:33,
txn_0304432,cust_04433,1803.44,USD,2026-09-12T22:41:36,
txn_0304433,cust_04434,1803.61,EUR,2026-09-12T22:41:39,
txn_0304434,cust_04435,1803.78,INR,2026-09-12T22:41:42,
txn_0304435,cust_04436,1803.95,USD,2026-09-12T22:41:45,
txn_0304436,cust_04437,1804.12,EUR,2026-09-12T22:41:48,
txn_0304437,cust_04438,1804.29,INR,2026-09-12T22:41:51,
txn_0304438,cust_04439,1804.46,USD,2026-09-12T22:41:54,
txn_0304439,cust_04440,1804.63,EUR,2026-09-12T22:41:57,
txn_0304440,cust_04441,1804.8,INR,2026-09-12T22:42:00,
txn_0304441,cust_04442,1804.97,USD,2026-09-12T22:42:03,
txn_0304442,cust_04443,1805.14,EUR,2026-09-12T22:42:06,
txn_0304443,cust_04444,1805.31,INR,2026-09-12T22:42:09,
txn_0304444,cust_04445,1805.48,USD,2026-09-12T22:42:12,
txn_0304445,cust_04446,1805.65,EUR,2026-09-12T22:42:15,
txn_0304446,cust_04447,1805.82,INR,2026-09-12T22:42:18,
txn_0304447,cust_04448,1805.99,USD,2026-09-12T22:42:21,
txn_0304448,cust_04449,1806.16,EUR,2026-09-12T22:42:24,
txn_0304449,cust_04450,1806.33,INR,2026-09-12T22:42:27,
txn_0304450,cust_04451,1806.5,USD,2026-09-12T22:42:30,
txn_0304451,cust_04452,1806.67,EUR,2026-09-12T22:42:33,
txn_0304452,cust_04453,1806.84,INR,2026-09-12T22:42:36,
txn_0304453,cust_04454,1807.01,USD,2026-09-12T22:42:39,
txn_0304454,cust_04455,1807.18,EUR,2026-09-12T22:42:42,
txn_0304455,cust_04456,1807.35,INR,2026-09-12T22:42:45,
txn_0304456,cust_04457,1807.52,USD,2026-09-12T22:42:48,
txn_0304457,cust_04458,1807.69,EUR,2026-09-12T22:42:51,
txn_0304458,cust_04459,1807.86,INR,2026-09-12T22:42:54,
txn_0304459,cust_04460,1808.03,USD,2026-09-12T22:42:57,
txn_0304460,cust_04461,1808.2,EUR,2026-09-12T22:43:00,
txn_0304461,cust_04462,1808.37,INR,2026-09-12T22:43:03,
txn_0304462,cust_04463,1808.54,USD,2026-09-12T22:43:06,
txn_0304463,cust_04464,1808.71,EUR,2026-09-12T22:43:09,
txn_0304464,cust_04465,1808.88,INR,2026-09-12T22:43:12,
txn_0304465,cust_04466,1809.05,USD,2026-09-12T22:43:15,
txn_0304466,cust_04467,1809.22,EUR,2026-09-12T22:43:18,
txn_0304467,cust_04468,1809.39,INR,2026-09-12T22:43:21,
txn_0304468,cust_04469,1809.56,USD,2026-09-12T22:43:24,
txn_0304469,cust_04470,1809.73,EUR,2026-09-12T22:43:27,
txn_0304470,cust_04471,1809.9,INR,2026-09-12T22:43:30,
txn_0304471,cust_04472,1810.07,USD,2026-09-12T22:43:33,
txn_0304472,cust_04473,1810.24,EUR,2026-09-12T22:43:36,
txn_0304473,cust_04474,1810.41,INR,2026-09-12T22:43:39,
txn_0304474,cust_04475,1810.58,USD,2026-09-12T22:43:42,
txn_0304475,cust_04476,1810.75,EUR,2026-09-12T22:43:45,
txn_0304476,cust_04477,1810.92,INR,2026-09-12T22:43:48,
txn_0304477,cust_04478,1811.09,USD,2026-09-12T22:43:51,
txn_0304478,cust_04479,1811.26,EUR,2026-09-12T22:43:54,
txn_0304479,cust_04480,1811.43,INR,2026-09-12T22:43:57,
txn_0304480,cust_04481,1811.6,USD,2026-09-12T22:44:00,
txn_0304481,cust_04482,1811.77,EUR,2026-09-12T22:44:03,
txn_0304482,cust_04483,1811.94,INR,2026-09-12T22:44:06,
txn_0304483,cust_04484,1812.11,USD,2026-09-12T22:44:09,
txn_0304484,cust_04485,1812.28,EUR,2026-09-12T22:44:12,
txn_0304485,cust_04486,1812.45,INR,2026-09-12T22:44:15,
txn_0304486,cust_04487,1812.62,USD,2026-09-12T22:44:18,
txn_0304487,cust_04488,1812.79,EUR,2026-09-12T22:44:21,
txn_0304488,cust_04489,1812.96,INR,2026-09-12T22:44:24,
txn_0304489,cust_04490,1813.13,USD,2026-09-12T22:44:27,
